,STATION,DATE,CLDD,HTDD,TAVG,TMAX,TMIN,dt,doy
1033,USW00093738,2012-10-30,,,,43,40,2012-10-30,304
1034,USW00093738,2012-10-31,,,,54,39,2012-10-31,305
1035,USW00093738,2012-11-01,,,,51,38,2012-11-01,306
1036,USW00093738,2012-11-02,,,,52,35,2012-11-02,307
1037,USW00093738,2012-11-03,,,,48,38,2012-11-03,308
1038,USW00093738,2012-11-04,,,,51,33,2012-11-04,309
1039,USW00093738,2012-11-05,,,,49,30,2012-11-05,310
1040,USW00093738,2012-11-06,,,,47,27,2012-11-06,311
1041,USW00093738,2012-11-07,,,,43,37,2012-11-07,312
1042,USW00093738,2012-11-08,,,,55,39,2012-11-08,313
1043,USW00093738,2012-11-09,,,,57,35,2012-11-09,314
1044,USW00093738,2012-11-10,,,,66,31,2012-11-10,315
1045,USW00093738,2012-11-11,,,,70,34,2012-11-11,316
1046,USW00093738,2012-11-12,,,,70,47,2012-11-12,317
1047,USW00093738,2012-11-13,,,,52,35,2012-11-13,318
1048,USW00093738,2012-11-14,,,,46,30,2012-11-14,319
1049,USW00093738,2012-11-15,,,,48,31,2012-11-15,320
1050,USW00093738,2012-11-16,,,,53,34,2012-11-16,321
1051,USW00093738,2012-11-17,,,,55,30,2012-11-17,322
1052,USW00093738,2012-11-18,,,,53,33,2012-11-18,323
1053,USW00093738,2012-11-19,,,,53,35,2012-11-19,324
1054,USW00093738,2012-11-20,,,,54,35,2012-11-20,325
1055,USW00093738,2012-11-21,,,,56,30,2012-11-21,326
1056,USW00093738,2012-11-22,,,,59,28,2012-11-22,327
1057,USW00093738,2012-11-23,,,,62,27,2012-11-23,328
1058,USW00093738,2012-11-24,,,,46,33,2012-11-24,329
1059,USW00093738,2012-11-25,,,,41,26,2012-11-25,330
1060,USW00093738,2012-11-26,,,,55,24,2012-11-26,331
1061,USW00093738,2012-11-27,,,,42,36,2012-11-27,332
1062,USW00093738,2012-11-28,,,,48,29,2012-11-28,333
1063,USW00093738,2012-11-29,,,,49,23,2012-11-29,334
1064,USW00093738,2012-11-30,,,,54,23,2012-11-30,335
1065,USW00093738,2012-12-01,,,,47,28,2012-12-01,336
1066,USW00093738,2012-12-02,,,,56,29,2012-12-02,337
1067,USW00093738,2012-12-03,,,,69,41,2012-12-03,338
1068,USW00093738,2012-12-04,,,,71,48,2012-12-04,339
1069,USW00093738,2012-12-05,,,,61,37,2012-12-05,340
1070,USW00093738,2012-12-06,,,,45,26,2012-12-06,341
1071,USW00093738,2012-12-07,,,,51,36,2012-12-07,342
1072,USW00093738,2012-12-08,,,,62,42,2012-12-08,343
1073,USW00093738,2012-12-09,,,,53,47,2012-12-09,344
1074,USW00093738,2012-12-10,,,,63,48,2012-12-10,345
1075,USW00093738,2012-12-11,,,,52,38,2012-12-11,346
1076,USW00093738,2012-12-12,,,,45,35,2012-12-12,347
1077,USW00093738,2012-12-13,,,,49,26,2012-12-13,348
1078,USW00093738,2012-12-14,,,,53,21,2012-12-14,349
1079,USW00093738,2012-12-15,,,,53,28,2012-12-15,350
1080,USW00093738,2012-12-16,,,,48,43,2012-12-16,351
1081,USW00093738,2012-12-17,,,,53,45,2012-12-17,352
1082,USW00093738,2012-12-18,,,,58,31,2012-12-18,353
1083,USW00093738,2012-12-19,,,,53,29,2012-12-19,354
1084,USW00093738,2012-12-20,,,,52,32,2012-12-20,355
1085,USW00093738,2012-12-21,,,,55,36,2012-12-21,356
1086,USW00093738,2012-12-22,,,,42,32,2012-12-22,357
1087,USW00093738,2012-12-23,,,,47,21,2012-12-23,358
1088,USW00093738,2012-12-24,,,,38,23,2012-12-24,359
1089,USW00093738,2012-12-25,,,,47,31,2012-12-25,360
1090,USW00093738,2012-12-26,,,,39,31,2012-12-26,361
1091,USW00093738,2012-12-27,,,,41,34,2012-12-27,362
1092,USW00093738,2012-12-28,,,,41,31,2012-12-28,363
1093,USW00093738,2012-12-29,,,,42,33,2012-12-29,364
1094,USW00093738,2012-12-30,,,,40,29,2012-12-30,365
1095,USW00093738,2012-12-31,,,,36,23,2012-12-31,366
1096,USW00093738,2013-01-01,,,,43,28,2013-01-01,1
1097,USW00093738,2013-01-02,,,,38,28,2013-01-02,2
1098,USW00093738,2013-01-03,,,,39,21,2013-01-03,3
1099,USW00093738,2013-01-04,,,,44,22,2013-01-04,4
1100,USW00093738,2013-01-05,,,,45,28,2013-01-05,5
1101,USW00093738,2013-01-06,,,,51,27,2013-01-06,6
1102,USW00093738,2013-01-07,,,,45,24,2013-01-07,7
1103,USW00093738,2013-01-08,,,,53,23,2013-01-08,8
1104,USW00093738,2013-01-09,,,,50,26,2013-01-09,9
1105,USW00093738,2013-01-10,,,,55,37,2013-01-10,10
1106,USW00093738,2013-01-11,,,,45,31,2013-01-11,11
1107,USW00093738,2013-01-12,,,,54,41,2013-01-12,12
1108,USW00093738,2013-01-13,,,,57,43,2013-01-13,13
1109,USW00093738,2013-01-14,,,,59,40,2013-01-14,14
1110,USW00093738,2013-01-15,,,,40,35,2013-01-15,15
1111,USW00093738,2013-01-16,,,,41,34,2013-01-16,16
1112,USW00093738,2013-01-17,,,,44,37,2013-01-17,17
1113,USW00093738,2013-01-18,,,,38,29,2013-01-18,18
1114,USW00093738,2013-01-19,,,,56,29,2013-01-19,19
1115,USW00093738,2013-01-20,,,,58,35,2013-01-20,20
1116,USW00093738,2013-01-21,,,,48,29,2013-01-21,21
1117,USW00093738,2013-01-22,,,,29,16,2013-01-22,22
1118,USW00093738,2013-01-23,,,,26,9,2013-01-23,23
1119,USW00093738,2013-01-24,,,,27,13,2013-01-24,24
1120,USW00093738,2013-01-25,,,,22,12,2013-01-25,25
1121,USW00093738,2013-01-26,,,,33,22,2013-01-26,26
1122,USW00093738,2013-01-27,,,,39,20,2013-01-27,27
1123,USW00093738,2013-01-28,,,,46,31,2013-01-28,28
1124,USW00093738,2013-01-29,,,,70,35,2013-01-29,29
1125,USW00093738,2013-01-30,,,,72,56,2013-01-30,30
1126,USW00093738,2013-01-31,,,,59,29,2013-01-31,31
1127,USW00093738,2013-02-01,,,,32,18,2013-02-01,32
1128,USW00093738,2013-02-02,,,,30,13,2013-02-02,33
1129,USW00093738,2013-02-03,,,,33,23,2013-02-03,34
1130,USW00093738,2013-02-04,,,,36,23,2013-02-04,35
1131,USW00093738,2013-02-05,,,,42,27,2013-02-05,36
1132,USW00093738,2013-02-06,,,,46,28,2013-02-06,37
1133,USW00093738,2013-02-07,,,,39,25,2013-02-07,38
1134,USW00093738,2013-02-08,,,,42,32,2013-02-08,39
1135,USW00093738,2013-02-09,,,,42,26,2013-02-09,40
1136,USW00093738,2013-02-10,,,,45,17,2013-02-10,41
1137,USW00093738,2013-02-11,,,,58,37,2013-02-11,42
1138,USW00093738,2013-02-12,,,,57,39,2013-02-12,43
1139,USW00093738,2013-02-13,,,,46,32,2013-02-13,44
1140,USW00093738,2013-02-14,,,,50,30,2013-02-14,45
1141,USW00093738,2013-02-15,,,,58,30,2013-02-15,46
1142,USW00093738,2013-02-16,,,,38,29,2013-02-16,47
1143,USW00093738,2013-02-17,,,,31,23,2013-02-17,48
1144,USW00093738,2013-02-18,,,,43,18,2013-02-18,49
1145,USW00093738,2013-02-19,,,,45,34,2013-02-19,50
1146,USW00093738,2013-02-20,,,,39,24,2013-02-20,51
1147,USW00093738,2013-02-21,,,,39,23,2013-02-21,52
1148,USW00093738,2013-02-22,,,,33,27,2013-02-22,53
1149,USW00093738,2013-02-23,,,,43,33,2013-02-23,54
1150,USW00093738,2013-02-24,,,,51,31,2013-02-24,55
1151,USW00093738,2013-02-25,,,,47,22,2013-02-25,56
1152,USW00093738,2013-02-26,,,,44,26,2013-02-26,57
1153,USW00093738,2013-02-27,,,,55,39,2013-02-27,58
1154,USW00093738,2013-02-28,,,,45,37,2013-02-28,59
1155,USW00093738,2013-03-01,,,,44,35,2013-03-01,60
1156,USW00093738,2013-03-02,,,,37,29,2013-03-02,61
1157,USW00093738,2013-03-03,,,,42,28,2013-03-03,62
1158,USW00093738,2013-03-04,,,,43,27,2013-03-04,63
1159,USW00093738,2013-03-05,,,,51,27,2013-03-05,64
1160,USW00093738,2013-03-06,,,,38,33,2013-03-06,65
1161,USW00093738,2013-03-07,,,,47,33,2013-03-07,66
1162,USW00093738,2013-03-08,,,,49,35,2013-03-08,67
1163,USW00093738,2013-03-09,,,,60,32,2013-03-09,68
1164,USW00093738,2013-03-10,,,,62,26,2013-03-10,69
1165,USW00093738,2013-03-11,,,,59,42,2013-03-11,70
1166,USW00093738,2013-03-12,,,,58,40,2013-03-12,71
1167,USW00093738,2013-03-13,,,,50,29,2013-03-13,72
1168,USW00093738,2013-03-14,,,,45,31,2013-03-14,73
1169,USW00093738,2013-03-15,,,,57,28,2013-03-15,74
1170,USW00093738,2013-03-16,,,,61,35,2013-03-16,75
1171,USW00093738,2013-03-17,,,,40,30,2013-03-17,76
1172,USW00093738,2013-03-18,,,,37,31,2013-03-18,77
1173,USW00093738,2013-03-19,,,,59,34,2013-03-19,78
1174,USW00093738,2013-03-20,,,,52,34,2013-03-20,79
1175,USW00093738,2013-03-21,,,,37,26,2013-03-21,80
1176,USW00093738,2013-03-22,,,,48,25,2013-03-22,81
1177,USW00093738,2013-03-23,,,,54,22,2013-03-23,82
1178,USW00093738,2013-03-24,,,,42,27,2013-03-24,83
1179,USW00093738,2013-03-25,,,,39,32,2013-03-25,84
1180,USW00093738,2013-03-26,,,,49,31,2013-03-26,85
1181,USW00093738,2013-03-27,,,,49,35,2013-03-27,86
1182,USW00093738,2013-03-28,,,,49,30,2013-03-28,87
1183,USW00093738,2013-03-29,,,,56,34,2013-03-29,88
1184,USW00093738,2013-03-30,,,,60,30,2013-03-30,89
1185,USW00093738,2013-03-31,,,,51,38,2013-03-31,90
1186,USW00093738,2013-04-01,,,49.0,64,36,2013-04-01,91
1187,USW00093738,2013-04-02,,,41.0,50,31,2013-04-02,92
1188,USW00093738,2013-04-03,,,39.0,52,24,2013-04-03,93
1189,USW00093738,2013-04-04,,,37.0,49,22,2013-04-04,94
1190,USW00093738,2013-04-05,,,47.0,66,37,2013-04-05,95
1191,USW00093738,2013-04-06,,,48.0,57,36,2013-04-06,96
1192,USW00093738,2013-04-07,,,52.0,71,39,2013-04-07,97
1193,USW00093738,2013-04-08,,,66.0,81,50,2013-04-08,98
1194,USW00093738,2013-04-09,,,73.0,85,59,2013-04-09,99
1195,USW00093738,2013-04-10,,,76.0,89,58,2013-04-10,100
1196,USW00093738,2013-04-11,,,75.0,86,55,2013-04-11,101
1197,USW00093738,2013-04-12,,,63.0,79,53,2013-04-12,102
1198,USW00093738,2013-04-13,,,57.0,70,40,2013-04-13,103
1199,USW00093738,2013-04-14,,,56.0,67,39,2013-04-14,104
1200,USW00093738,2013-04-15,,,59.0,64,55,2013-04-15,105
1201,USW00093738,2013-04-16,,,63.0,76,56,2013-04-16,106
1202,USW00093738,2013-04-17,,,67.0,77,55,2013-04-17,107
1203,USW00093738,2013-04-18,,,66.0,78,59,2013-04-18,108
1204,USW00093738,2013-04-19,,,69.0,78,51,2013-04-19,109
1205,USW00093738,2013-04-20,,,54.0,60,45,2013-04-20,110
1206,USW00093738,2013-04-21,,,47.0,55,39,2013-04-21,111
1207,USW00093738,2013-04-22,,,46.0,56,33,2013-04-22,112
1208,USW00093738,2013-04-23,,,50.0,61,45,2013-04-23,113
1209,USW00093738,2013-04-24,,,57.0,78,41,2013-04-24,114
1210,USW00093738,2013-04-25,,,57.0,64,45,2013-04-25,115
1211,USW00093738,2013-04-26,,,54.0,65,40,2013-04-26,116
1212,USW00093738,2013-04-27,,,56.0,70,40,2013-04-27,117
1213,USW00093738,2013-04-28,,,56.0,63,46,2013-04-28,118
1214,USW00093738,2013-04-29,,,56.0,61,53,2013-04-29,119
1215,USW00093738,2013-04-30,,,56.0,60,54,2013-04-30,120
1216,USW00093738,2013-05-01,,,60.0,70,46,2013-05-01,121
1217,USW00093738,2013-05-02,,,55.0,69,38,2013-05-02,122
1218,USW00093738,2013-05-03,,,56.0,68,42,2013-05-03,123
1219,USW00093738,2013-05-04,,,55.0,68,45,2013-05-04,124
1220,USW00093738,2013-05-05,,,53.0,63,44,2013-05-05,125
1221,USW00093738,2013-05-06,,,54.0,62,45,2013-05-06,126
1222,USW00093738,2013-05-07,,,60.0,65,57,2013-05-07,127
1223,USW00093738,2013-05-08,,,60.0,68,53,2013-05-08,128
1224,USW00093738,2013-05-09,,,60.0,76,52,2013-05-09,129
1225,USW00093738,2013-05-10,,,67.0,84,51,2013-05-10,130
1226,USW00093738,2013-05-11,,,67.0,77,63,2013-05-11,131
1227,USW00093738,2013-05-12,,,61.0,64,41,2013-05-12,132
1228,USW00093738,2013-05-13,,,51.0,61,37,2013-05-13,133
1229,USW00093738,2013-05-14,,,49.0,65,32,2013-05-14,134
1230,USW00093738,2013-05-15,,,64.0,85,52,2013-05-15,135
1231,USW00093738,2013-05-16,,,75.0,82,63,2013-05-16,136
1232,USW00093738,2013-05-17,,,72.0,83,58,2013-05-17,137
1233,USW00093738,2013-05-18,,,65.0,68,59,2013-05-18,138
1234,USW00093738,2013-05-19,,,63.0,74,59,2013-05-19,139
1235,USW00093738,2013-05-20,,,71.0,81,66,2013-05-20,140
1236,USW00093738,2013-05-21,,,74.0,84,67,2013-05-21,141
1237,USW00093738,2013-05-22,,,77.0,87,66,2013-05-22,142
1238,USW00093738,2013-05-23,,,73.0,81,63,2013-05-23,143
1239,USW00093738,2013-05-24,,,60.0,63,46,2013-05-24,144
1240,USW00093738,2013-05-25,,,53.0,66,43,2013-05-25,145
1241,USW00093738,2013-05-26,,,59.0,73,46,2013-05-26,146
1242,USW00093738,2013-05-27,,,59.0,69,42,2013-05-27,147
1243,USW00093738,2013-05-28,,,65.0,83,54,2013-05-28,148
1244,USW00093738,2013-05-29,,,75.0,89,65,2013-05-29,149
1245,USW00093738,2013-05-30,,,79.0,90,68,2013-05-30,150
1246,USW00093738,2013-05-31,,,77.0,89,64,2013-05-31,151
1247,USW00093738,2013-06-01,,,79.0,90,67,2013-06-01,152
1248,USW00093738,2013-06-02,,,78.0,84,68,2013-06-02,153
1249,USW00093738,2013-06-03,,,72.0,81,66,2013-06-03,154
1250,USW00093738,2013-06-04,,,68.0,75,55,2013-06-04,155
1251,USW00093738,2013-06-05,,,65.0,78,51,2013-06-05,156
1252,USW00093738,2013-06-06,,,67.0,71,62,2013-06-06,157
1253,USW00093738,2013-06-07,,,67.0,70,65,2013-06-07,158
1254,USW00093738,2013-06-08,,,70.0,80,63,2013-06-08,159
1255,USW00093738,2013-06-09,,,72.0,80,62,2013-06-09,160
1256,USW00093738,2013-06-10,,,73.0,81,68,2013-06-10,161
1257,USW00093738,2013-06-11,,,73.0,84,66,2013-06-11,162
1258,USW00093738,2013-06-12,,,78.0,89,65,2013-06-12,163
1259,USW00093738,2013-06-13,,,76.0,86,67,2013-06-13,164
1260,USW00093738,2013-06-14,,,70.0,79,61,2013-06-14,165
1261,USW00093738,2013-06-15,,,71.0,82,57,2013-06-15,166
1262,USW00093738,2013-06-16,,,72.0,84,62,2013-06-16,167
1263,USW00093738,2013-06-17,,,77.0,87,66,2013-06-17,168
1264,USW00093738,2013-06-18,,,72.0,74,65,2013-06-18,169
1265,USW00093738,2013-06-19,,,69.0,77,63,2013-06-19,170
1266,USW00093738,2013-06-20,,,70.0,79,60,2013-06-20,171
1267,USW00093738,2013-06-21,,,71.0,83,57,2013-06-21,172
1268,USW00093738,2013-06-22,,,74.0,86,63,2013-06-22,173
1269,USW00093738,2013-06-23,,,76.0,86,68,2013-06-23,174
1270,USW00093738,2013-06-24,,,78.0,90,69,2013-06-24,175
1271,USW00093738,2013-06-25,,,79.0,92,67,2013-06-25,176
1272,USW00093738,2013-06-26,,,78.0,90,67,2013-06-26,177
1273,USW00093738,2013-06-27,,,73.0,80,67,2013-06-27,178
1274,USW00093738,2013-06-28,,,76.0,88,68,2013-06-28,179
1275,USW00093738,2013-06-29,,,76.0,87,63,2013-06-29,180
1276,USW00093738,2013-06-30,,,77.0,86,68,2013-06-30,181
1277,USW00093738,2013-07-01,,,76.0,83,71,2013-07-01,182
1278,USW00093738,2013-07-02,,,77.0,83,73,2013-07-02,183
1279,USW00093738,2013-07-03,,,76.0,86,71,2013-07-03,184
1280,USW00093738,2013-07-04,,,79.0,89,74,2013-07-04,185
1281,USW00093738,2013-07-05,,,81.0,88,73,2013-07-05,186
1282,USW00093738,2013-07-06,,,82.0,92,73,2013-07-06,187
1283,USW00093738,2013-07-07,,,80.0,90,70,2013-07-07,188
1284,USW00093738,2013-07-08,,,76.0,87,70,2013-07-08,189
1285,USW00093738,2013-07-09,,,78.0,86,70,2013-07-09,190
1286,USW00093738,2013-07-10,,,80.0,89,74,2013-07-10,191
1287,USW00093738,2013-07-11,,,77.0,87,69,2013-07-11,192
1288,USW00093738,2013-07-12,,,71.0,75,67,2013-07-12,193
1289,USW00093738,2013-07-13,,,74.0,84,69,2013-07-13,194
1290,USW00093738,2013-07-14,,,79.0,89,73,2013-07-14,195
1291,USW00093738,2013-07-15,,,82.0,93,70,2013-07-15,196
1292,USW00093738,2013-07-16,,,84.0,94,74,2013-07-16,197
1293,USW00093738,2013-07-17,,,85.0,94,74,2013-07-17,198
1294,USW00093738,2013-07-18,,,85.0,96,73,2013-07-18,199
1295,USW00093738,2013-07-19,,,86.0,95,77,2013-07-19,200
1296,USW00093738,2013-07-20,,,83.0,92,75,2013-07-20,201
1297,USW00093738,2013-07-21,,,81.0,90,71,2013-07-21,202
1298,USW00093738,2013-07-22,,,78.0,89,71,2013-07-22,203
1299,USW00093738,2013-07-23,,,79.0,86,72,2013-07-23,204
1300,USW00093738,2013-07-24,,,77.0,84,69,2013-07-24,205
1301,USW00093738,2013-07-25,,,72.0,79,62,2013-07-25,206
1302,USW00093738,2013-07-26,,,72.0,83,58,2013-07-26,207
1303,USW00093738,2013-07-27,,,72.0,84,65,2013-07-27,208
1304,USW00093738,2013-07-28,,,74.0,84,66,2013-07-28,209
1305,USW00093738,2013-07-29,,,72.0,81,62,2013-07-29,210
1306,USW00093738,2013-07-30,,,72.0,82,60,2013-07-30,211
1307,USW00093738,2013-07-31,,,71.0,79,63,2013-07-31,212
1308,USW00093738,2013-08-01,,,74.0,85,68,2013-08-01,213
1309,USW00093738,2013-08-02,,,75.0,86,64,2013-08-02,214
1310,USW00093738,2013-08-03,,,72.0,80,65,2013-08-03,215
1311,USW00093738,2013-08-04,,,72.0,82,60,2013-08-04,216
1312,USW00093738,2013-08-05,,,70.0,81,55,2013-08-05,217
1313,USW00093738,2013-08-06,,,70.0,74,67,2013-08-06,218
1314,USW00093738,2013-08-07,,,74.0,85,69,2013-08-07,219
1315,USW00093738,2013-08-08,,,78.0,86,73,2013-08-08,220
1316,USW00093738,2013-08-09,,,81.0,89,75,2013-08-09,221
1317,USW00093738,2013-08-10,,,79.0,85,69,2013-08-10,222
1318,USW00093738,2013-08-11,,,76.0,84,69,2013-08-11,223
1319,USW00093738,2013-08-12,,,78.0,89,68,2013-08-12,224
1320,USW00093738,2013-08-13,,,78.0,86,69,2013-08-13,225
1321,USW00093738,2013-08-14,,,69.0,75,56,2013-08-14,226
1322,USW00093738,2013-08-15,,,66.0,78,53,2013-08-15,227
1323,USW00093738,2013-08-16,,,66.0,78,53,2013-08-16,228
1324,USW00093738,2013-08-17,,,67.0,80,55,2013-08-17,229
1325,USW00093738,2013-08-18,,,69.0,72,61,2013-08-18,230
1326,USW00093738,2013-08-19,,,67.0,75,59,2013-08-19,231
1327,USW00093738,2013-08-20,,,74.0,88,61,2013-08-20,232
1328,USW00093738,2013-08-21,,,77.0,89,66,2013-08-21,233
1329,USW00093738,2013-08-22,,,77.0,88,68,2013-08-22,234
1330,USW00093738,2013-08-23,,,73.0,76,60,2013-08-23,235
1331,USW00093738,2013-08-24,,,70.0,83,59,2013-08-24,236
1332,USW00093738,2013-08-25,,,70.0,82,57,2013-08-25,237
1333,USW00093738,2013-08-26,,,73.0,87,62,2013-08-26,238
1334,USW00093738,2013-08-27,,,78.0,90,70,2013-08-27,239
1335,USW00093738,2013-08-28,,,76.0,79,72,2013-08-28,240
1336,USW00093738,2013-08-29,,,76.0,86,71,2013-08-29,241
1337,USW00093738,2013-08-30,,,76.0,87,67,2013-08-30,242
1338,USW00093738,2013-08-31,,,79.0,90,70,2013-08-31,243
1339,USW00093738,2013-09-01,,,79.0,92,67,2013-09-01,244
1340,USW00093738,2013-09-02,,,79.0,91,69,2013-09-02,245
1341,USW00093738,2013-09-03,,,79.0,86,67,2013-09-03,246
1342,USW00093738,2013-09-04,,,71.0,83,56,2013-09-04,247
1343,USW00093738,2013-09-05,,,71.0,85,57,2013-09-05,248
1344,USW00093738,2013-09-06,,,67.0,77,55,2013-09-06,249
1345,USW00093738,2013-09-07,,,65.0,82,49,2013-09-07,250
1346,USW00093738,2013-09-08,,,74.0,90,63,2013-09-08,251
1347,USW00093738,2013-09-09,,,71.0,80,63,2013-09-09,252
1348,USW00093738,2013-09-10,,,78.0,93,70,2013-09-10,253
1349,USW00093738,2013-09-11,,,83.0,94,71,2013-09-11,254
1350,USW00093738,2013-09-12,,,79.0,93,69,2013-09-12,255
1351,USW00093738,2013-09-13,,,72.0,80,57,2013-09-13,256
1352,USW00093738,2013-09-14,,,61.0,71,47,2013-09-14,257
1353,USW00093738,2013-09-15,,,59.0,77,42,2013-09-15,258
1354,USW00093738,2013-09-16,,,66.0,73,54,2013-09-16,259
1355,USW00093738,2013-09-17,,,60.0,70,45,2013-09-17,260
1356,USW00093738,2013-09-18,,,56.0,71,40,2013-09-18,261
1357,USW00093738,2013-09-19,,,62.0,79,46,2013-09-19,262
1358,USW00093738,2013-09-20,,,66.0,80,52,2013-09-20,263
1359,USW00093738,2013-09-21,,,67.0,74,61,2013-09-21,264
1360,USW00093738,2013-09-22,,,64.0,74,55,2013-09-22,265
1361,USW00093738,2013-09-23,,,59.0,67,46,2013-09-23,266
1362,USW00093738,2013-09-24,,,57.0,74,41,2013-09-24,267
1363,USW00093738,2013-09-25,,,58.0,77,44,2013-09-25,268
1364,USW00093738,2013-09-26,,,62.0,78,51,2013-09-26,269
1365,USW00093738,2013-09-27,,,61.0,71,49,2013-09-27,270
1366,USW00093738,2013-09-28,,,61.0,69,52,2013-09-28,271
1367,USW00093738,2013-09-29,,,59.0,74,45,2013-09-29,272
1368,USW00093738,2013-09-30,,,61.0,76,45,2013-09-30,273
1369,USW00093738,2013-10-01,,,67.0,83,53,2013-10-01,274
1370,USW00093738,2013-10-02,,,69.0,86,53,2013-10-02,275
1371,USW00093738,2013-10-03,,,69.0,83,55,2013-10-03,276
1372,USW00093738,2013-10-04,,,72.0,90,57,2013-10-04,277
1373,USW00093738,2013-10-05,,,74.0,90,62,2013-10-05,278
1374,USW00093738,2013-10-06,,,76.0,89,63,2013-10-06,279
1375,USW00093738,2013-10-07,,,70.0,74,53,2013-10-07,280
1376,USW00093738,2013-10-08,,,58.0,69,46,2013-10-08,281
1377,USW00093738,2013-10-09,,,56.0,61,51,2013-10-09,282
1378,USW00093738,2013-10-10,,,54.0,57,52,2013-10-10,283
1379,USW00093738,2013-10-11,,,58.0,62,56,2013-10-11,284
1380,USW00093738,2013-10-12,,,63.0,67,60,2013-10-12,285
1381,USW00093738,2013-10-13,,,60.0,62,56,2013-10-13,286
1382,USW00093738,2013-10-14,,,60.0,71,52,2013-10-14,287
1383,USW00093738,2013-10-15,,,58.0,72,48,2013-10-15,288
1384,USW00093738,2013-10-16,,,64.0,71,60,2013-10-16,289
1385,USW00093738,2013-10-17,,,66.0,76,59,2013-10-17,290
1386,USW00093738,2013-10-18,,,60.0,66,45,2013-10-18,291
1387,USW00093738,2013-10-19,,,53.0,65,43,2013-10-19,292
1388,USW00093738,2013-10-20,,,54.0,63,42,2013-10-20,293
1389,USW00093738,2013-10-21,,,51.0,67,36,2013-10-21,294
1390,USW00093738,2013-10-22,,,55.0,65,46,2013-10-22,295
1391,USW00093738,2013-10-23,,,51.0,58,42,2013-10-23,296
1392,USW00093738,2013-10-24,,,45.0,52,34,2013-10-24,297
1393,USW00093738,2013-10-25,,,42.0,54,29,2013-10-25,298
1394,USW00093738,2013-10-26,,,41.0,56,29,2013-10-26,299
1395,USW00093738,2013-10-27,,,50.0,61,35,2013-10-27,300
1396,USW00093738,2013-10-28,,,46.0,65,34,2013-10-28,301
1397,USW00093738,2013-10-29,,,49.0,64,38,2013-10-29,302
1398,USW00093738,2013-10-30,,,54.0,66,45,2013-10-30,303
1399,USW00093738,2013-10-31,,,60.0,70,53,2013-10-31,304
1400,USW00093738,2013-11-01,,,69.0,77,55,2013-11-01,305
1401,USW00093738,2013-11-02,,,58.0,69,47,2013-11-02,306
1402,USW00093738,2013-11-03,,,51.0,57,40,2013-11-03,307
1403,USW00093738,2013-11-04,,,41.0,46,31,2013-11-04,308
1404,USW00093738,2013-11-05,,,42.0,56,34,2013-11-05,309
1405,USW00093738,2013-11-06,,,55.0,69,47,2013-11-06,310
1406,USW00093738,2013-11-07,,,56.0,59,41,2013-11-07,311
1407,USW00093738,2013-11-08,,,44.0,52,28,2013-11-08,312
1408,USW00093738,2013-11-09,,,39.0,55,25,2013-11-09,313
1409,USW00093738,2013-11-10,,,49.0,63,38,2013-11-10,314
1410,USW00093738,2013-11-11,,,47.0,59,32,2013-11-11,315
1411,USW00093738,2013-11-12,,,45.0,52,30,2013-11-12,316
1412,USW00093738,2013-11-13,,,34.0,44,25,2013-11-13,317
1413,USW00093738,2013-11-14,,,36.0,58,21,2013-11-14,318
1414,USW00093738,2013-11-15,,,40.0,62,25,2013-11-15,319
1415,USW00093738,2013-11-16,,,48.0,52,39,2013-11-16,320
1416,USW00093738,2013-11-17,,,55.0,62,51,2013-11-17,321
1417,USW00093738,2013-11-18,,,61.0,68,47,2013-11-18,322
1418,USW00093738,2013-11-19,,,47.0,48,37,2013-11-19,323
1419,USW00093738,2013-11-20,,,38.0,48,24,2013-11-20,324
1420,USW00093738,2013-11-21,,,37.0,48,27,2013-11-21,325
1421,USW00093738,2013-11-22,,,52.0,63,44,2013-11-22,326
1422,USW00093738,2013-11-23,,,49.0,57,31,2013-11-23,327
1423,USW00093738,2013-11-24,,,30.0,32,21,2013-11-24,328
1424,USW00093738,2013-11-25,,,26.0,37,16,2013-11-25,329
1425,USW00093738,2013-11-26,,,34.0,37,33,2013-11-26,330
1426,USW00093738,2013-11-27,,,38.0,40,29,2013-11-27,331
1427,USW00093738,2013-11-28,,,31.0,38,25,2013-11-28,332
1428,USW00093738,2013-11-29,,,32.0,42,23,2013-11-29,333
1429,USW00093738,2013-11-30,,,29.0,37,20,2013-11-30,334
1430,USW00093738,2013-12-01,,,31.0,47,19,2013-12-01,335
1431,USW00093738,2013-12-02,,,42.0,49,38,2013-12-02,336
1432,USW00093738,2013-12-03,,,43.0,57,32,2013-12-03,337
1433,USW00093738,2013-12-04,,,43.0,56,32,2013-12-04,338
1434,USW00093738,2013-12-05,,,58.0,69,54,2013-12-05,339
1435,USW00093738,2013-12-06,,,55.0,65,38,2013-12-06,340
1436,USW00093738,2013-12-07,,,39.0,42,31,2013-12-07,341
1437,USW00093738,2013-12-08,,,29.0,31,26,2013-12-08,342
1438,USW00093738,2013-12-09,,,31.0,34,30,2013-12-09,343
1439,USW00093738,2013-12-10,,,33.0,37,25,2013-12-10,344
1440,USW00093738,2013-12-11,,,28.0,39,17,2013-12-11,345
1441,USW00093738,2013-12-12,,,26.0,32,17,2013-12-12,346
